"Timestamp","Outdoor Temperature","Outdoor Humidity","Dew Point","Heat Index","Wind Chill","Barometric Pressure","Rain","Wind Speed","Wind Average","Peak Wind","Wind Direction","Indoor Temperature","Indoor Humidity"
"12/30/2020 6:00:00 PM","41","50","23","41","41","29.82528","0","2.485485","1.864114","2.485485","22.5","71","30"
"12/30/2020 6:12:00 PM","41","51","24","41","41","29.82528","0","2.485485","1.864114","2.485485","180","71.4","38"
