"Timestamp","Outdoor Temperature","Outdoor Humidity","Dew Point","Heat Index","Wind Chill","Barometric Pressure","Rain","Wind Speed","Wind Average","Peak Wind","Wind Direction","Indoor Temperature","Indoor Humidity"
"12/29/2020 8:48:00 AM","37","51","20","37","34","30.12058","0","4.349598","3.106856","6.213712","22.5","70.7","30"
