"Timestamp","Outdoor Temperature","Outdoor Humidity","Dew Point","Heat Index","Wind Chill","Barometric Pressure","Rain","Wind Speed","Wind Average","Peak Wind","Wind Direction","Indoor Temperature","Indoor Humidity"
"12/29/2020 4:48:00 PM","36.3","43","15","36","36","30.15011","0","0","0.6213712","5.592341","337.5","75.9","27"
