"Timestamp","Outdoor Temperature","Outdoor Humidity","Dew Point","Heat Index","Wind Chill","Barometric Pressure","Rain","Wind Speed","Wind Average","Peak Wind","Wind Direction","Indoor Temperature","Indoor Humidity"
"12/30/2020 10:48:00 AM","37.8","51","20","38","38","30.06152","0","1.864114","1.242742","6.835083","270","71.2","26"
