"Timestamp","Outdoor Temperature","Outdoor Humidity","Dew Point","Heat Index","Wind Chill","Barometric Pressure","Rain","Wind Speed","Wind Average","Peak Wind","Wind Direction","Indoor Temperature","Indoor Humidity"
"12/30/2020 1:00:00 PM","41.9","44","22","42","42","29.9434","0","1.864114","1.864114","5.592341","180","74.6","25"
