"Timestamp","Outdoor Temperature","Outdoor Humidity","Dew Point","Heat Index","Wind Chill","Barometric Pressure","Rain","Wind Speed","Wind Average","Peak Wind","Wind Direction","Indoor Temperature","Indoor Humidity"
"12/30/2020 6:48:00 AM","29.3","71","21","29","29","30.09105","0","0","1.242742","1.864114","135","69.9","26"
