"Timestamp","Outdoor Temperature","Outdoor Humidity","Dew Point","Heat Index","Wind Chill","Barometric Pressure","Rain","Wind Speed","Wind Average","Peak Wind","Wind Direction","Indoor Temperature","Indoor Humidity"
"12/30/2020 1:36:00 PM","41.5","45","21","42","42","29.91387","0","2.485485","3.106856","6.835083","45","74.4","26"
