"Timestamp","Outdoor Temperature","Outdoor Humidity","Dew Point","Heat Index","Wind Chill","Barometric Pressure","Rain","Wind Speed","Wind Average","Peak Wind","Wind Direction","Indoor Temperature","Indoor Humidity"
"12/29/2020 8:36:00 AM","37","53","21","37","36","30.09105","0","2.485485","2.485485","6.213712","22.5","70.8","30"
